DayNum,VehId,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%]
1.58665119444,8,706,0,42.2775583333,-83.6987497222,40,22.1299991608,2285,49.0196075439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,200,42.2775583333,-83.6987497222,40,22.1299991608,2285,67.4509811401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,1100,42.2775583333,-83.6987497222,45,22.1299991608,2285,67.4509811401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,2100,42.2775583333,-83.6987497222,47,6.15000009537,2744,67.4509811401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,4200,42.2775583333,-83.6987497222,48,21.4400005341,1982,67.4509811401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,5200,42.2782552778,-83.6988030556,52,21.4400005341,1982,78.0392150879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,6300,42.2782552778,-83.6988030556,55,26.5100002289,2230,78.0392150879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,7400,42.2782552778,-83.6988030556,59,26.5100002289,2230,78.0392150879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,8400,42.2782552778,-83.6988030556,59,11.6599998474,2297,78.0392150879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,10600,42.2790125,-83.6989011111,60,13.3900003433,1841,49.0196075439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,11700,42.2790125,-83.6989011111,62,13.3900003433,1841,49.0196075439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,12800,42.2790125,-83.6989011111,63,18.5499992371,1925,49.0196075439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,13800,42.2790125,-83.6989011111,65,18.5499992371,1925,49.0196075439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,14900,42.2790125,-83.6989011111,66,14.1000003815,2014,49.0196075439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,16000,42.2798258333,-83.6990825,67,14.1000003815,2014,44.3137245178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,17000,42.2798258333,-83.6990825,67,13.4799995422,2039,44.3137245178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,19800,42.2798258333,-83.6990825,67,6,2045,44.3137245178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,20800,42.2798258333,-83.6990825,65,6,2045,44.3137245178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,21000,42.2806536111,-83.6993497222,65,6,2045,50.9803924561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,21800,42.2806536111,-83.6993497222,65,10.6000003815,1999,50.9803924561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,23800,42.2806536111,-83.6993497222,65,10.2299995422,1949,50.9803924561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,23900,42.2806536111,-83.6993497222,64,10.2299995422,1949,50.9803924561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,25000,42.2806536111,-83.6993497222,63,10.2299995422,1949,50.9803924561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,25800,42.2806536111,-83.6993497222,63,10.1000003815,1902,50.9803924561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,26000,42.2814252778,-83.6996786111,62,10.1000003815,1902,35.6862754822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,27900,42.2814252778,-83.6996786111,62,5.19999980927,1888,35.6862754822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,28100,42.2814252778,-83.6996786111,63,5.19999980927,1888,35.6862754822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,30000,42.2814252778,-83.6996786111,63,9.10000038147,1927,35.6862754822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,31100,42.2821922222,-83.7000411111,63,9.10000038147,1927,32.1568641663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,31200,42.2821922222,-83.7000411111,64,9.10000038147,1927,32.1568641663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,32000,42.2821922222,-83.7000411111,64,9.28999996185,2002,32.1568641663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,32300,42.2821922222,-83.7000411111,65,9.28999996185,2002,32.1568641663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,33300,42.2821922222,-83.7000411111,66,9.28999996185,2002,32.1568641663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,34100,42.2821922222,-83.7000411111,66,8.55000019073,2049,32.1568641663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,34300,42.2821922222,-83.7000411111,68,8.55000019073,2049,32.1568641663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,35400,42.2821922222,-83.7000411111,69,8.55000019073,2049,32.1568641663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,36200,42.2829597222,-83.7005038889,69,8.55000019073,2090,27.4509811401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,37500,42.2829597222,-83.7005038889,68,8.55000019073,2090,27.4509811401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,38300,42.2829597222,-83.7005038889,68,5.51000022888,2070,27.4509811401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,39500,42.2829597222,-83.7005038889,66,5.51000022888,2070,27.4509811401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,40400,42.2829597222,-83.7005038889,66,6.90999984741,2011,27.4509811401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,41400,42.2838672222,-83.7011169444,66,6.90999984741,2011,22.3529415131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,41600,42.2838672222,-83.7011169444,65,6.90999984741,2011,22.3529415131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,42400,42.2838672222,-83.7011169444,65,9.47999954224,1983,22.3529415131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,44500,42.2838672222,-83.7011169444,65,9.53999996185,1980,22.3529415131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,46800,42.2845911111,-83.7016091667,65,9.10000038147,1986,30.5882358551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,49000,42.2845911111,-83.7016091667,65,9.10000038147,1996,30.5882358551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,51200,42.2845911111,-83.7016091667,65,9.47999954224,2005,30.5882358551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,51300,42.2845911111,-83.7016091667,66,9.47999954224,2005,30.5882358551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,52200,42.28548,-83.7022116667,66,9.47999954224,2005,33.3333320618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,53300,42.28548,-83.7022116667,66,10.1599998474,2032,33.3333320618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,54400,42.28548,-83.7022116667,67,10.1599998474,2032,33.3333320618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,55400,42.28548,-83.7022116667,67,8.19999980927,2034,33.3333320618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,57400,42.2862297222,-83.7027197222,67,4.25,2018,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,57500,42.2862297222,-83.7027197222,66,4.25,2018,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,58500,42.2862297222,-83.7027197222,65,4.25,2018,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,59500,42.2862297222,-83.7027197222,65,5.63999986649,1954,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,59600,42.2862297222,-83.7027197222,64,5.63999986649,1954,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,60600,42.2862297222,-83.7027197222,63,5.63999986649,1954,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,61600,42.2862297222,-83.7027197222,63,8.92000007629,1948,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,62600,42.2869772222,-83.7031025,63,8.92000007629,1948,31.764705658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,62700,42.2869772222,-83.7031025,64,8.92000007629,1948,31.764705658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,63700,42.2869772222,-83.7031025,64,10.4099998474,1940,31.764705658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,64800,42.2869772222,-83.7031025,65,10.4099998474,1940,31.764705658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,65800,42.2869772222,-83.7031025,65,7.32000017166,1987,31.764705658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,67800,42.2877736111,-83.7033411111,65,5.46000003815,1956,18.8235301971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,67900,42.2877736111,-83.7033411111,64,5.46000003815,1956,18.8235301971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,69900,42.2877736111,-83.7033411111,64,9.42000007629,1944,18.8235301971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,72000,42.2877736111,-83.7033411111,64,6.80000019073,1935,18.8235301971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,73000,42.2885552778,-83.70357,64,6.80000019073,1935,23.5294113159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,73100,42.2885552778,-83.70357,63,6.80000019073,1935,23.5294113159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,74100,42.2885552778,-83.70357,63,11.3699998856,1931,23.5294113159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,76200,42.2885552778,-83.70357,64,9.53999996185,1947,23.5294113159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,78200,42.2895066667,-83.7038441667,64,9.10000038147,1961,31.372549057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,79300,42.2895066667,-83.7038441667,65,9.10000038147,1961,31.372549057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,81000,42.2895066667,-83.7038441667,64,6.96000003815,1938,31.372549057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,82100,42.2895066667,-83.7038441667,63,6.96000003815,1938,31.372549057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,83100,42.2895066667,-83.7038441667,62,9.35000038147,1901,31.372549057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,83300,42.2902852778,-83.7041030556,62,9.35000038147,1901,34.1176490784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,85100,42.2902852778,-83.7041030556,62,9.42000007629,1880,34.1176490784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,87300,42.2902852778,-83.7041030556,62,7.36999988556,1892,34.1176490784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,88400,42.2910025,-83.7044836111,62,7.36999988556,1892,31.764705658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,89400,42.2910025,-83.7044836111,62,8.85000038147,1892,31.764705658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,91500,42.2910025,-83.7044836111,62,10.1000003815,1889,31.764705658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,93600,42.2916858333,-83.7049836111,62,10.4099998474,1879,37.254901886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,95700,42.2916858333,-83.7049836111,61,7.21999979019,1862,37.254901886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,96800,42.2916858333,-83.7049836111,60,7.21999979019,1862,37.254901886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,97800,42.2916858333,-83.7049836111,60,10.1000003815,1832,37.254901886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,98800,42.2923916667,-83.7053377778,60,10.1000003815,1832,33.3333320618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,99800,42.2923916667,-83.7053377778,60,8.78999996185,1807,33.3333320618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,99900,42.2923916667,-83.7053377778,59,8.78999996185,1807,33.3333320618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,101900,42.2923916667,-83.7053377778,59,3.78999996185,1717,33.3333320618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,102000,42.2923916667,-83.7053377778,57,3.78999996185,1717,33.3333320618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,103000,42.2923916667,-83.7053377778,55,3.78999996185,1717,33.3333320618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,104000,42.2931136111,-83.7052613889,55,3.49000000954,1584,14.9019613266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,104100,42.2931136111,-83.7052613889,50,3.49000000954,1584,14.9019613266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,106100,42.2931136111,-83.7052613889,49,13.0500001907,1470,14.9019613266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,108200,42.2931136111,-83.7052613889,49,5.46000003815,1461,14.9019613266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,109200,42.2937136111,-83.7049280556,49,5.46000003815,1461,18.4313735962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,109300,42.2937136111,-83.7049280556,47,5.46000003815,1461,18.4313735962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,110200,42.2937136111,-83.7049280556,47,3.84999990463,1381,18.4313735962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,110300,42.2937136111,-83.7049280556,45,3.84999990463,1381,18.4313735962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,111300,42.2937136111,-83.7049280556,44,3.84999990463,1381,18.4313735962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,112300,42.2937136111,-83.7049280556,44,3.84999990463,1277,18.4313735962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,112400,42.2937136111,-83.7049280556,41,3.84999990463,1277,18.4313735962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,114400,42.2943641667,-83.704695,41,2.57999992371,1169,14.9019613266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,114500,42.2943641667,-83.704695,39,2.57999992371,1169,14.9019613266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,115500,42.2943641667,-83.704695,36,2.57999992371,1169,14.9019613266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,116500,42.2943641667,-83.704695,34,2.29999995232,1016,14.9019613266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,117600,42.2943641667,-83.704695,31,2.29999995232,1016,14.9019613266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,118600,42.2943641667,-83.704695,24,2.21000003815,754,14.9019613266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,119600,42.2948241667,-83.7045802778,24,2.21000003815,754,18.8235301971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,120600,42.2948241667,-83.7045802778,24,2.27999997139,772,18.8235301971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,120700,42.2948241667,-83.7045802778,19,2.27999997139,772,18.8235301971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,121800,42.2948241667,-83.7045802778,8,2.27999997139,772,18.8235301971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,122800,42.2948241667,-83.7045802778,8,2.17000007629,745,18.8235301971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,124000,42.2948241667,-83.7045802778,2,2.17000007629,745,18.8235301971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,125000,42.2949858333,-83.7045213889,2,2.19000005722,694,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,125200,42.2949858333,-83.7045213889,2,2.19000005722,711,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,125300,42.2949858333,-83.7045213889,2,6.09999990463,711,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,125400,42.2949858333,-83.7045213889,2,6.09999990463,711,56.8627471924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,126100,42.2949858333,-83.7045213889,2,6.09999990463,1599,56.8627471924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,126300,42.2949858333,-83.7045213889,2,12.5399999619,1599,56.8627471924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,126400,42.2949858333,-83.7045213889,2,12.5399999619,1599,51.764705658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,127000,42.2949858333,-83.7045213889,11,12.5399999619,1599,51.764705658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,128200,42.2949858333,-83.7045213889,11,12.5399999619,1883,51.764705658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,128300,42.2949858333,-83.7045213889,11,13.6599998474,1883,51.764705658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,129100,42.2949858333,-83.7045213889,18,13.6599998474,1883,51.764705658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,130100,42.2950961111,-83.7045172222,20,13.6599998474,1883,51.764705658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,130200,42.2950961111,-83.7045172222,20,13.6599998474,1624,51.764705658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,130300,42.2950961111,-83.7045172222,20,13.5699996948,1624,51.764705658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,131200,42.2950961111,-83.7045172222,25,13.5699996948,1624,51.764705658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,131400,42.2950961111,-83.7045172222,25,13.5699996948,1624,70.5882339478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,132200,42.2950961111,-83.7045172222,32,13.5699996948,2501,70.5882339478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,132300,42.2950961111,-83.7045172222,32,5.36999988556,2501,70.5882339478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,133200,42.2950961111,-83.7045172222,32,5.36999988556,2501,70.5882339478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58665119444,8,706,134300,42.2950961111,-83.7045172222,37,22.3600006104,2074,70.5882339478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.93178628704,8,707,0,42.2776813889,-83.6990161111,36,29.7099990845,2539,48.6274528503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.93178628704,8,707,200,42.2776813889,-83.6990161111,36,29.7099990845,2539,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.93178628704,8,707,1100,42.2776813889,-83.6990161111,39,26.3799991608,2179,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.93178628704,8,707,2100,42.2776813889,-83.6990161111,44,26.3799991608,2179,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.93178628704,8,707,3200,42.2776813889,-83.6990161111,49,32.8899993896,2714,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.93178628704,8,707,5200,42.2771494444,-83.6989072222,53,22.8099994659,2109,72.9411773682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.93178628704,8,707,6300,42.2771494444,-83.6989072222,55,22.8099994659,2109,72.9411773682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
